Genres,Danceability (0-1),Tempo (BPM),Popularity (0-100),Key,Mode
italian indie pop,0.397,134.19299999999998,0.5,C,Major
italian jazz,0.44817435897435903,119.62669230769234,18.538461538461537,G,Major
italian library music,0.5284000000000001,121.42653333333332,26.8,Db,Major
italian mandolin,0.535,136.382,0.0,E,Minor
italian metal,0.35148214285714285,118.87225,25.642857142857146,B,Major
italian mezzo-soprano,0.3699699582027168,104.21630943051201,6.565229885057472,E,Major
italian modern prog,0.301,121.677,32.0,Db,Major
italian new wave,0.5378333333333333,145.07429166666668,1.7916666666666667,D,Major
italian opera,0.3148205952833436,87.24525363968861,5.8525747581474725,C,Major
italian orchestra,0.3296473071077,95.16281759786358,10.40626717300693,D,Major
italian pop,0.755,99.984,1.0,Bb,Minor
italian pop rock,0.6333333333333333,100.23366666666668,47.66666666666666,F,Major
italian post punk,0.38799999999999996,155.17575,6.75,B,Major
italian power metal,0.373,89.98299999999998,53.0,C,Minor
italian progressive metal,0.511,90.054,0.0,G,Major
italian progressive rock,0.366,120.18733333333331,29.5,D,Major
italian punk,0.555,108.81700000000001,4.0,F,Major
italian renaissance,0.35930555555555554,103.56680555555552,23.25,A,Major
italian romanticism,0.3634837836109253,100.242753726052,4.128944305989633,G,Major
italian ska,0.555,108.81700000000001,4.0,F,Major
italian soprano,0.3607895492270984,105.06990585056921,8.897270322270321,C,Major
italian soundtrack,0.3118195118407429,108.60971796619795,29.41988443167775,G,Minor
italian tech house,0.7904888888888889,125.23797777777777,0.0,E,Minor
italian techno,0.7473333333333333,126.07427777777781,4.0,B,Major
italian tenor,0.36132135788455066,100.79258469404543,8.381238148764359,D,Major
italian trance,0.4746218284904323,131.98521289865343,9.323198677061184,Gb,Major
italian violin,0.42525,119.60583333333334,46.33333333333334,D,Major
italo dance,0.7673809523809524,131.9522857142857,64.00000000000001,G,Minor
italo house,0.7290000000000001,114.92263636363636,52.0,F,Minor
j-acoustic,0.4876666666666666,138.52,30.66666666666667,G,Major
j-ambient,0.24100000000000002,138.97,45.0,Gb,Major
j-core,0.3790000000000001,104.1875,2.0,B,Major
j-dance,0.4648,108.083,38.6,B,Minor
j-division,0.514,111.29716666666666,42.66666666666666,Ab,Major
j-idol,0.6829999999999999,116.01575,56.5,Db,Major
j-indie,0.5036666666666666,129.68033333333332,6.0,Bb,Minor
j-metal,0.4266666666666667,136.99179166666667,46.875,B,Major
j-pixie,0.5173333333333333,163.83766666666662,67.83333333333333,Db,Major
j-pop,0.5461163690476193,130.25590605158732,46.00605158730158,G,Major
j-pop boy group,0.5696,118.25986666666668,31.2,Gb,Minor
j-pop girl group,0.57775,135.30025,21.25,Gb,Major
j-poprock,0.4698418745275888,139.05506436130005,49.51054421768706,Db,Major
j-punk,0.4735,136.972,26.0,C,Major
j-rap,0.648,121.994,75.0,Gb,Minor
j-reggae,0.5760000000000001,131.113,49.0,B,Minor
j-rock,0.5128058333333333,132.50089416666665,39.71138888888889,C,Major
jacksonville indie,0.53525,135.16025000000002,57.5,Gb,Major
jam band,0.549445403370065,118.13274996948408,37.70488264836123,G,Major
jamgrass,0.5639990384615385,121.85306891025641,35.16831501831502,G,Major
jangle pop,0.4779325779534474,135.20481724747472,36.236253842775575,B,Major
japanese alternative pop,0.4490833333333333,104.46545833333332,34.125,C,Major
japanese alternative rock,0.4928333333333334,147.47425,32.25,G,Major
japanese chillhop,0.6612113095238096,99.12527083333332,46.827380952380956,G,Major
japanese classical,0.33804737373737376,106.09260212121212,41.634444444444455,F,Major
japanese classical performance,0.389938775510204,115.05289838435377,12.491496598639458,G,Major
japanese classical piano,0.2755,88.68831250000002,40.75,B,Major
japanese concert band,0.20199999999999999,85.882,44.0,F,Major
japanese contemporary classical,0.5048000000000001,101.44679999999998,43.4,B,Major
japanese dream pop,0.6401999999999999,115.01900000000003,41.6,B,Major
japanese electronic,0.24100000000000002,138.97,45.0,Gb,Major
japanese electropop,0.6828333333333334,138.995875,55.33333333333334,E,Major
japanese emo,0.36956666666666665,157.63114444444446,52.37777777777778,B,Major
japanese experimental,0.5223333333333333,115.16433333333332,32.833333333333336,A,Major
japanese folk,0.6116,123.04035,37.13333333333333,D,Major
japanese garage rock,0.521,174.392,39.0,C,Major
japanese girl punk,0.521,174.392,39.0,C,Major
japanese heavy metal,0.3944333333333333,136.57153333333332,20.433333333333334,Gb,Major
japanese house,0.503,119.4542,20.0,Bb,Minor
japanese idm,0.24100000000000002,138.97,45.0,Gb,Major
japanese indie pop,0.4878095238095238,108.14733333333334,0.6190476190476191,G,Major
japanese indie rock,0.5259666666666666,136.31163333333333,28.8,Bb,Major
japanese instrumental,0.4143877551020408,118.29012755102042,42.95918367346938,G,Major
japanese jazz,0.5665859283625732,107.56582960526312,29.14718567251462,G,Major
japanese jazz fusion,0.5796333333333334,112.2573,14.766666666666666,F,Major
japanese jazztronica,0.5976666666666667,133.36433333333332,30.16666666666667,Gb,Major
japanese metalcore,0.3453333333333333,169.85350000000003,60.16666666666666,G,Major
japanese new wave,0.5804533333333333,110.56947,41.57333333333333,Gb,Minor
japanese old school hip hop,0.73825,103.79769444444445,20.638888888888886,C,Major
japanese orchestra,0.175,97.926,2.0,E,Minor
japanese piano,0.6015,114.383125,16.75,G,Major
japanese pop punk,0.4700833333333334,146.27657777777782,36.877777777777794,C,Major
japanese post-hardcore,0.4950500000000001,162.31955,31.25,Bb,Minor
japanese power metal,0.38233333333333336,144.67149999999995,35.5,B,Major
japanese prog,0.3333333333333333,110.90466666666669,28.0,A,Major
japanese psychedelic,0.41353333333333336,124.74128333333331,21.961111111111112,F,Major
japanese punk rock,0.62255,155.7123,19.5,Bb,Major
japanese r&b,0.618,130.96925000000002,21.25,G,Major
japanese shoegaze,0.5069333333333332,118.26506666666668,0.4,Bb,Major
japanese singer-songwriter,0.569584541062802,126.1670695652174,39.54685990338163,G,Major
japanese soundtrack,0.4475513286713288,114.97470473692972,50.059432234432236,B,Major
japanese techno,0.6753333333333332,125.99533333333332,0.0,G,Major
japanese teen pop,0.6076666666666667,127.37866666666667,71.66666666666667,Gb,Minor
japanese traditional,0.2933833333333333,85.36224999999997,29.25,G,Major
japanese vgm,0.6322130555555555,119.81012138888887,41.97972222222223,G,Major
japanese vocal jazz,0.614,122.889,40.0,Ab,Minor
japanese vtuber,0.413,106.57700000000001,0.0,Eb,Major
jawaiian,0.6650295575067634,119.70033459712944,34.41396998970528,G,Major
jazz,0.5091878665340179,113.3379812412823,21.559611476073847,F,Major
jazz accordion,0.4823888888888888,107.78063888888887,23.66666666666667,G,Major
jazz blues,0.5894483735076537,115.55738616677569,26.58808282313981,F,Major
jazz boom bap,0.7036363636363637,106.16876136363638,38.41477272727273,B,Major
jazz brass,0.5472264737950222,114.06772965260545,17.51430370704564,Gb,Major
jazz chileno,0.6404615384615385,118.80023076923077,9.384615384615383,D,Major
jazz clarinet,0.4976667675595141,111.69575356188324,12.325235020587131,F,Major
jazz colombiano,0.52,86.189,34.0,G,Minor
jazz cubano,0.5902310510510509,118.53478552552555,18.659459459459466,G,Major
jazz double bass,0.4852977833723425,116.731305903141,22.580050719453105,C,Major
jazz drums,0.4657809607622209,112.51350320166391,21.005772846836372,F,Major
jazz flute,0.4517470238095239,99.54907291666666,31.940476190476193,C,Major
jazz funk,0.576690434751739,110.64327178088531,30.750455312337518,F,Major
jazz fusion,0.4855145037314362,115.3236154864182,30.21683642045793,F,Major
jazz guitar,0.5299258130348359,113.78539858319073,29.85206173429347,C,Major
jazz harp,0.4881746794871794,98.11786431623932,17.497863247863247,G,Major
jazz metal,0.4735833333333334,137.76766666666666,36.583333333333336,G,Major
jazz mexicano,0.4305,88.04,40.0,G,Major
jazz orchestra,0.5399853479853479,116.317489010989,28.023809523809533,F,Major
jazz organ,0.5945809246658029,112.46940999343677,25.078886667142754,F,Major
jazz piano,0.5288628327875726,109.7371790035635,22.55384389182189,F,Major
jazz pop,0.5564584610387693,109.111054911492,42.98376959872442,F,Major
jazz quartet,0.5488152042546238,115.36105374224964,22.16205510846736,F,Major
jazz rap,0.732989988082093,105.4336348265769,38.609472983157204,A,Major
jazz rock,0.4569919425366302,108.90788963621796,32.333553800366296,A,Major
jazz saxophone,0.5087914436634898,113.3443229568104,19.890732027193142,F,Major
jazz trio,0.5088523712382447,113.5670563904171,23.981818529948303,G,Major
jazz trombone,0.583876519130886,107.31112477227585,14.933657411487467,Bb,Major
jazz trumpet,0.5266607538726514,113.23578145293604,18.71848321193498,F,Major
jazz tuba,0.5489999999999999,113.5245,3.5,A,Major
jazz venezolano,0.6016111111111111,107.13005555555556,34.55555555555556,G,Major
jazz vibraphone,0.5470913376032417,121.71479842874041,23.368758976243075,F,Major
jazz violin,0.5721953102453103,117.75720716209715,21.51597883597884,G,Major
jazztronica,0.6285833333333333,107.67891666666668,50.85,G,Major
jewish a capella,0.649,175.854,0.0,D,Major
jewish cantorial,0.214,70.72,0.0,D,Minor
jewish hip hop,0.8214999999999999,86.6445,52.0,Bb,Minor
jig and reel,0.4591200854700854,106.32052884615385,29.913461538461537,G,Major
jordanian pop,0.725,127.985,66.0,C,Minor
joropo,0.637,92.023,45.0,E,Major
jovem guarda,0.5664159722222222,123.24886736111107,31.086111111111112,A,Major
judaica,0.649,175.854,0.0,D,Major
jug band,0.5756460317460316,120.10426507936508,9.230952380952381,F,Major
juju,0.7527777777777778,124.92066666666665,29.66666666666667,Gb,Minor
jump blues,0.6262148439280021,113.38631702716144,21.14843632244948,F,Major
jump up,0.5408333333333333,150.31744444444448,13.805555555555555,B,Major
jumpstyle,0.6502680555555554,143.3467097222222,5.502777777777778,A,Major
jumptek,0.7220789473684208,134.18402631578948,1.2280701754385963,Ab,Major
jungle,0.6517499999999999,134.68633333333332,12.833333333333336,B,Minor
k-indie,0.6379537037037036,124.1793785121328,16.44204980842912,G,Major
k-pop,0.6376614531937937,117.76973843638227,56.101559535717364,G,Major
k-pop boy group,0.664371394757605,120.67465846263993,50.246486075801414,B,Major
k-pop girl group,0.6901484126984129,126.94416637336096,52.33911318150449,Gb,Major
k-rap,0.7310112348178138,120.7170274291498,25.76417004048583,Db,Major
kabarett,0.637,101.007,16.0,A,Minor
kabyle,0.716,111.90799999999999,51.0,E,Minor
kaneka,0.7822222222222223,127.91044444444445,54.88888888888889,G,Major
kannada bhava geethe,0.4676458333333334,95.9810625,0.0,E,Major
kansas city hip hop,0.7734092318534178,133.50681042988023,57.35581395348838,D,Major
karadeniz halk muzigi,0.5660000000000001,130.017,0.0,G,Major
karaoke,0.4518148717948717,110.06962743589744,0.004102564102564104,B,Major
kashmiri pop,0.6406000000000001,116.7024,0.0,C,Major
kawaii future bass,0.6222,130.35937142857142,46.14285714285714,D,Major
kawaii metal,0.481625,130.94629166666667,31.95833333333333,B,Major
kayokyoku,0.6033617149758453,114.44884239130435,35.966787439613526,D,Major
kazakh pop,0.615,87.507,0.0,Db,Major
kc indie,0.28995,147.32234999999997,50.8,B,Major
kent indie,0.5795,144.03349999999998,37.333333333333336,C,Minor
kentucky hip hop,0.7603716450216451,130.9361735930736,59.77272727272727,Gb,Major
kentucky indie,0.5216756756756756,117.48224324324327,62.37837837837838,G,Major
kentucky metal,0.7290000000000001,172.27900000000002,38.0,E,Minor
kentucky mountain folk,0.53475,115.07299375,10.81875,G,Major
kentucky punk,0.6513333333333334,159.0213333333334,36.66666666666666,E,Minor
kentucky roots,0.5562750965250964,121.56420617760618,46.9969111969112,B,Major
keroncong,0.3735,132.27250000000004,16.0,D,Major
khaleeji iraqi,0.21991666666666665,79.37891666666668,0.08333333333333333,D,Major
khmer,0.4724444444444445,120.71588888888887,25.22222222222223,C,Major
kids dance party,0.82775,112.07066666666668,40.91666666666666,Bb,Minor
kinderchor,0.32799999999999996,71.1,33.0,A,Major
kindermusik,0.8170000000000001,146.451,63.0,C,Major
kindie rock,0.7162361111111112,126.9302222222222,39.29166666666668,D,Major
kingston on indie,0.5039774557165861,125.49118760064415,30.56763285024155,G,Major
kirtan,0.2559277777777777,112.61508333333332,46.08333333333334,D,Major
kiwi rock,0.5962042033235582,119.51693147605083,46.63870967741936,B,Major
kizomba antigas,0.738,108.902,35.0,C,Major
kleine hoerspiel,0.6954479999999998,96.53758066666668,6.331333333333332,Ab,Major
klezmer,0.5699016563146998,122.29647929606628,15.836438923395445,C,Major
knoxville indie,0.4543333333333333,95.41033333333333,13.666666666666664,G,Major
kodomo no ongaku,0.335,99.056,37.0,Eb,Major
kolsche karneval,0.373,88.074,0.0,C,Major
komedi,0.5748333333333333,104.3988,5.55,G,Major
kompa,0.6476571428571429,116.6028,25.82857142857143,Gb,Minor
kora,0.521,72.499,32.0,D,Major
korean city pop,0.672,134.02200000000002,1.0,Eb,Major
korean classical performance,0.3103857142857143,95.13528571428571,47.85714285714285,G,Minor
korean classical piano,0.3795,68.906,51.0,Ab,Major
korean electropop,0.7135,121.50344827586208,15.103448275862071,Db,Major
korean indie rock,0.6735,128.97825,3.0,Bb,Minor
korean mask singer,0.6579999999999999,128.909,78.0,A,Minor
korean ost,0.5011666666666666,149.13466666666667,8.333333333333334,Bb,Major
korean pop,0.6060986363636364,113.09333813479624,26.99554858934169,A,Major
korean r&b,0.5836019493177389,118.00093333333334,44.34990253411306,Ab,Major
korean trap,0.7346666666666666,132.34466666666665,35.0,D,Major
koto,0.4956666666666667,101.3305,15.5,G,Minor
krautrock,0.3724657575757576,120.8487971861472,25.5030303030303,D,Major
kundiman,0.6399666666666666,125.50498333333331,35.88333333333333,C,Major
la indie,0.5670036324786325,127.84381291208791,51.221062271062266,Bb,Major
la pop,0.4944595238095237,137.68272023809527,50.07142857142857,B,Major
laboratorio,0.4393427032307468,103.94608617234074,28.351882685216022,F,Major
lafayette indie,0.8353333333333333,118.32455555555555,19.44444444444445,Bb,Minor
laiko,0.5737830757207579,117.19030505952057,19.604914173843124,G,Minor
lancaster pa indie,0.5110999999999999,108.46149999999996,32.6,F,Major
late romantic era,0.3136850659255496,101.76604834449854,8.771214449572916,G,Major
latin,0.6826454993756619,122.19184216097936,49.136170687613976,D,Major
latin afrobeat,0.7149399999999999,117.67547499999998,52.815,G,Major
latin alternative,0.6186606054662326,122.88043184745537,52.96278527513588,A,Major
latin american classical piano,0.3587532801961986,103.48307257306357,25.872307377886774,A,Major
latin arena pop,0.5893346810036479,128.30816416127524,54.73859200473024,D,Major
latin christian,0.5046627563904349,120.25447828862605,43.02212301587302,G,Major
latin classical,0.4737464529914529,115.02829874308695,18.09779286073404,G,Major
latin funk,0.7637499999999999,115.925,56.0,G,Major
latin hip hop,0.7398221480179599,114.87052895826805,48.03645335958891,Db,Major
latin house,0.7394416666666667,126.03700833333332,10.15,G,Major
latin jazz,0.6319576061051375,114.13108343214216,30.94665863750584,G,Major
latin metal,0.5172316017316018,120.38802976190478,39.591991341991346,E,Major
latin pop,0.6258776649978174,121.62835430810327,49.54511755105953,D,Major
latin rock,0.6123391833304849,122.86757432338315,51.50090779390138,G,Major
latin ska,0.7,127.51700000000001,51.0,B,Major
latin soundtrack,0.4365882352941177,123.92915686274507,37.578431372549026,G,Minor
latin talent show,0.4962564102564104,127.20458974358972,53.615384615384606,E,Major
latin tech house,0.7638607843137256,124.51942156862741,1.894117647058824,D,Major
latin viral pop,0.643732993197279,128.00896088435368,53.08163265306122,C,Major
latin worship,0.5032973980880229,124.40293605643488,43.4021453373016,D,Major
latino comedy,0.544,82.60799999999998,45.33333333333334,Gb,Major
latintronica,0.8,96.986,65.0,Gb,Minor
latinx alternative,0.7847999999999999,101.0504,54.8,B,Major
latvian metal,0.809,125.006,0.0,A,Minor
latvian pop,0.267,96.3045,0.0,Eb,Major
lds,0.4881365432098766,111.33712716049385,11.70082304526749,Bb,Major
lds youth,0.5841333333333333,120.4272333333333,59.96666666666666,Gb,Minor
lebanese indie,0.0632,66.419,1.0,A,Major
lebanese pop,0.4808166666666666,105.0262568627451,28.907843137254897,F,Minor
leicester indie,0.42966666666666653,128.49616666666665,34.166666666666664,Db,Major
levenslied,0.743,127.98899999999999,0.0,Ab,Major
lexington ky indie,0.386,90.913,48.0,Gb,Major
lgbtq+ hip hop,0.7032177566635155,121.4632228984427,51.662936181229114,G,Minor
library music,0.446166253518738,114.9917765477716,22.882772294418253,C,Major
libyan pop,0.6609999999999999,106.21700000000001,37.0,Gb,Minor
liechtenstein,0.146,81.19,36.0,A,Major
liedermacher,0.4721666666666667,122.35916666666668,36.833333333333336,B,Major
light music,0.2987336356764929,114.22592675736958,15.68208616780045,G,Major
lilith,0.5581122733231612,120.96919232078626,41.58925193057016,A,Major
liquid funk,0.5512678571428572,135.28010000000003,22.442857142857147,B,Major
lithuanian electronic,0.768,116.00200000000001,17.0,Db,Major
lithuanian folk,0.33899999999999997,105.446,0.0,A,Major
liverpool indie,0.45941111111111105,122.91762222222219,9.366666666666667,Gb,Major
livetronica,0.5790202020202021,122.37426262626262,48.131313131313114,G,Major
lldm,0.584,93.51700000000001,56.0,Eb,Major
lo-fi,0.4935006510699173,123.01286134177084,38.29927529721299,G,Major
lo-fi beats,0.6660304888888892,105.0709939555556,39.416279365079376,G,Major
lo-fi chill,0.7053952991452993,115.52585555555555,66.38376068376068,G,Major
lo-fi cover,0.5367500000000001,132.086,22.75,Db,Major
lo-fi emo,0.4834789629629629,113.94171555555555,46.678148148148146,G,Major
lo-fi house,0.7645,83.185,67.0,G,Major
lo-fi indie,0.4801237681159418,115.92293830227743,41.080124223602475,G,Major
lo-fi vgm,0.705,108.12100000000001,15.0,A,Major
london rap,0.6983333333333334,111.07866666666666,72.33333333333333,B,Minor
louisiana blues,0.6212470799149915,116.77501299116348,29.421816901776285,G,Major
louisiana metal,0.3909166666666665,125.90770833333332,34.5,A,Major
louisville indie,0.4890000000000001,103.43508333333334,16.583333333333332,E,Major
louisville underground,0.34443749999999995,117.1164375,37.9375,Eb,Major
lounge,0.4771731556419472,113.91765704003755,24.56696810046711,F,Major
lounge house,0.6531666666666668,110.93025000000002,0.0,Gb,Major
lovers rock,0.7565831130039458,114.00323201917674,38.892187169361975,B,Major
lullaby,0.4716444444444444,94.09475032679742,51.926797385620915,C,Major
lund indie,0.22399999999999998,132.061,38.0,C,Major
lute,0.4930000000000001,121.8386,11.2,F,Major
macedonian electronic,0.775,124.99600000000001,0.0,G,Minor
macedonian folk,0.4491944817927169,117.22749227824457,3.063510737628385,D,Major
macedonian pop,0.354,117.23,1.0,E,Minor
madchester,0.5259198796269916,121.8783040511501,43.294767573898326,A,Major
madrigal,0.41626,90.9182,23.0,Gb,Major
magyar alternative,0.5970000000000001,93.50283333333331,1.0,G,Major
maine hip hop,0.636,92.429,49.0,C,Major
maine indie,0.5373333333333333,115.045,15.666666666666664,A,Minor
mainland chinese pop,0.431,210.53400000000002,50.0,D,Major
makossa,0.6573333333333333,114.3815,23.41666666666667,D,Major
malaysian hip hop,0.335,137.194,9.0,D,Major
malaysian mandopop,0.6648,117.6156,37.2,F,Major
malaysian pop,0.529,138.3366666666667,53.66666666666666,A,Minor
malian blues,0.608325,114.4408,32.75,G,Major
mallet,0.32519999999999993,95.3774,28.4,B,Minor
mambo,0.5855792829601231,115.43363782119124,16.74767702967501,G,Major
manchester hip hop,0.7164999999999999,118.276,55.0,Eb,Major
mande pop,0.5681245014245015,116.66190256410255,30.47293447293447,G,Minor
mandolin,0.5239550088652483,124.55447921099291,37.35456560283688,G,Major
mandopop,0.5542721970269591,125.24714711514237,46.89793398841018,G,Major
manguebeat,0.6679662162162162,103.57371959459459,47.31081081081082,G,Major
manila sound,0.5932083333333332,125.743625,42.16666666666667,F,Major
manitoba indie,0.38799999999999996,173.94549999999995,46.0,Db,Major
mantra,0.5568333333333334,123.42833333333333,1.0,Gb,Minor
marathi pop,0.599,104.867,0.0,Db,Minor
marathi traditional,0.4422061593377383,97.84993178780284,0.33501683501683505,E,Major
marching band,0.523275,117.74710000000002,15.85,Bb,Major
mariachi,0.5432507922656451,126.96169897488969,34.70744239786756,C,Major
mariachi cristiano,0.6360373467112598,119.84285841694538,42.59364548494984,G,Major
marimba orquesta,0.687,151.333,25.0,B,Major
martial industrial,0.37933333333333336,108.16633333333334,38.333333333333336,E,Minor
mashup,0.6417037037037036,116.57562962962965,25.16666666666667,Bb,Minor
math pop,0.6609999999999999,124.971,0.0,C,Major
math rock,0.543625,107.44962499999998,37.625,G,Major
mathcore,0.3499999999999999,127.19633333333331,13.666666666666664,B,Minor
mathgrind,0.28300000000000003,139.952,0.0,C,Major
mbalax,0.4765,127.863,25.5,Gb,Major
medieval,0.4918666666666667,114.7478,0.0,D,Major
medieval ensemble,0.7396,129.3784,0.0,D,Minor
medieval folk,0.4221493212669684,116.55873453996985,28.778280542986426,G,Major
medieval rock,0.422875,131.07740625,10.71875,G,Major
meditation,0.2694858249158248,102.77849874939872,39.540259740259735,F,Major
medway sound,0.4935454545454547,130.71666666666664,0.0,A,Major
melancholia,0.4898340575323393,119.79296484244976,39.85808812591971,C,Major
melbourne bounce,0.7395740740740739,121.35311111111109,44.851851851851855,Db,Major
melbourne bounce international,0.6782001488095238,127.34023214285715,19.374255952380953,G,Major
melbourne indie,0.44299999999999995,115.277,55.0,C,Major
mellow gold,0.5542150592122637,120.79487286362844,36.102871628981205,G,Major
melodic death metal,0.3588386363636364,116.44745625,32.572916666666664,Eb,Major
melodic deathcore,0.4995555555555554,111.9895,39.833333333333336,G,Major
melodic dubstep,0.4642345346960731,138.42998924152772,36.02779272010041,B,Major
melodic groove metal,0.4054444444444445,129.9171666666667,52.38888888888889,G,Major
melodic hard rock,0.4854444444444444,125.93537037037035,43.83333333333334,A,Major
melodic hardcore,0.3905611831258173,128.54603239808978,39.80983569276253,E,Major
melodic metal,0.3902540098303257,130.51182781954887,28.397449821134032,A,Minor
melodic metalcore,0.4137183533030757,128.23705687846106,44.618088341699455,G,Major
melodic rap,0.7220554022300434,127.32873287550413,57.734443405754995,Db,Major
melodic techno,0.7070909090909091,123.90799999999999,4.818181818181818,Bb,Minor
melodic thrash,0.3484114758698092,133.44127431724652,40.23569023569024,G,Major
melodipop,0.8109999999999999,127.995,0.0,Gb,Major
meme rap,0.7654045529257067,126.22945625112068,64.7128952244337,Db,Major
memphis americana,0.545,124.4054,38.8,B,Major
memphis blues,0.5911752684997749,119.64392763902114,18.1139102233336,G,Major
memphis hip hop,0.7905560161263419,128.40701086135928,43.38950326711882,Db,Major
memphis soul,0.5914583354100301,120.34569034736508,28.62907461358025,C,Major
mento,0.6509284883720929,107.46911259689921,6.930620155038757,F,Major
merengue,0.6677264866800168,135.17090657781978,37.419068611556284,G,Major
merengue tipico,0.6224159340659341,150.28624999999997,35.581868131868134,A,Major
merseybeat,0.5268785219429757,122.79361479879385,31.77653060272997,G,Major
messianic praise,0.3225,117.64741666666666,46.0,G,Major
metal,0.3911484497590495,125.41985841206609,35.351601713892535,A,Major
metal catala,0.503,160.003,1.0,G,Minor
metal catarinense,0.14328,102.5836,0.0,E,Major
metal gotico,0.4320000000000001,74.815,0.0,Eb,Minor
metal guitar,0.4074847368421053,130.06041842105262,30.137017543859645,Gb,Major
metal mineiro,0.3869090909090909,121.09300000000002,40.95454545454545,E,Major
metalcore,0.4207965715912172,128.48874300782455,37.38219127615678,G,Major
metallic hardcore,0.3602,136.46079999999998,7.8,G,Major
metropopolis,0.5766393218087809,125.1937438178467,49.141644738325795,F,Major
mexican classic rock,0.4949482450257099,136.1037583277443,37.91543706684552,Gb,Major
mexican classical,0.4762352941176471,92.74494117647059,1.4117647058823528,A,Major
mexican edm,0.467,130.031,5.0,G,Major
mexican hip hop,0.7301781746031747,109.83773027777781,45.83624338624339,B,Major
mexican indie,0.6378111111111111,128.0984666666667,56.93333333333333,B,Minor
mexican metal,0.183,129.63299999999998,2.0,F,Major
mexican pop,0.6396297230624757,127.64695773675676,54.31754747900892,G,Major
mexican pop punk,0.488,172.054,69.0,Ab,Major
mexican rock,0.5702693758663482,134.1190420927688,51.86170355019836,E,Major
mexican rock-and-roll,0.5271984493284495,122.72063199356205,36.683423798423796,G,Major
mexican tech house,0.8009999999999999,125.988,0.0,Db,Major
mexican techno,0.775,128.0,0.0,G,Major
mexican traditional,0.5243571428571429,117.12554761904762,16.047619047619047,C,Major
miami bass,0.8444015440115443,129.568575988456,34.51116161616161,Db,Major
miami hip hop,0.7206828514080272,126.02166506287254,52.19603397576758,B,Major
miami indie,0.585,80.021,55.0,Gb,Major
miami metal,0.528,100.62166666666668,52.0,F,Minor
michigan indie,0.527,109.7695,34.0,D,Major
microhouse,0.6028283088235294,124.6264987745098,21.256127450980394,F,Major
microtonal,0.28085000000000004,105.43850000000002,5.6,C,Major
middle earth,0.19981569541569544,89.15819343119341,51.7038577038577,G,Minor
middle eastern traditional,0.21991666666666665,79.37891666666668,0.08333333333333333,D,Major
midwest americana,0.52118125,113.3029875,24.4,G,Major
midwest emo,0.4732363636363637,122.1419212121212,44.19191919191918,G,Major
military cadence,0.5356363636363637,111.23963636363638,20.181818181818183,C,Major
military rap,0.65075,118.9665416666667,59.45833333333333,A,Major
milwaukee indie,0.41700000000000004,131.76600000000002,24.5,G,Major
mindfulness,0.3635,64.979,28.25,A,Major
minecraft,0.5963793103448276,112.94363793103449,57.396551724137936,B,Major
minimal dub,0.6609999999999999,129.26325,9.0,G,Major
minimal dubstep,0.392,170.00599999999997,0.0,Db,Major
minimal melodic techno,0.7579,126.28856000000003,0.8800000000000001,Gb,Major
minimal tech house,0.7710364197530867,124.70345555555558,4.511111111111111,B,Minor
minimal techno,0.7052217948717948,125.27088782051285,7.592948717948718,C,Major
minimal wave,0.5891,137.05422000000002,17.14,A,Minor
minimalism,0.2991914649489903,99.63355183897517,37.46235208084031,E,Major
minneapolis indie,0.5161412698412698,141.52703333333332,20.323015873015876,A,Major
minneapolis metal,0.602,126.009,58.0,Gb,Major
minneapolis punk,0.2675,162.7624,37.3,B,Major
minneapolis sound,0.7108876754342012,119.28960244081641,36.1989792393986,B,Major
minnesota hip hop,0.7827411302982731,112.75741695447408,57.22967032967034,B,Minor
mississippi hip hop,0.6992115789473684,107.80754578947369,53.2821052631579,Ab,Major
mississippi indie,0.605,133.84740000000002,3.4,E,Minor
mizrahi,0.3167142857142857,105.7567142857143,37.714285714285715,F,Minor
mluvene slovo,0.493,147.049,0.0,F,Minor
mod revival,0.4399861111111111,149.72784722222227,37.65277777777778,E,Major
modern alternative pop,0.5985925925925926,112.10629629629629,42.518518518518526,F,Minor
modern alternative rock,0.5597099292930946,121.0299664886988,51.65495045424271,D,Major
modern big band,0.4584444444444444,122.00555555555556,27.33333333333333,Ab,Major
modern blues,0.5487181048105261,122.60186583227049,38.07064893960445,A,Major
modern blues rock,0.5381053924336532,121.59184548654244,48.4004724261246,G,Major
modern bollywood,0.6722022410990512,113.51585895439842,20.70994427839827,G,Major
modern cello,0.3390000000000001,104.23683333333332,46.58333333333333,Bb,Major
modern country rock,0.5710340057731222,125.25831330505123,51.27442879771801,G,Major
modern dream pop,0.5170507936507936,134.19270793650793,52.28174603174603,C,Major
modern folk rock,0.582008101422387,125.37092435064932,50.51835188620903,C,Major
modern funk,0.6538787037037038,116.82686203703702,34.739891975308645,C,Major
modern hard rock,0.5121304347826087,125.12429347826088,37.35869565217392,B,Major
modern indie pop,0.6355904761904762,115.69305714285716,63.8,F,Major
modern jazz piano,0.5068034188034187,92.51747863247864,23.880341880341877,F,Major
modern jazz trio,0.5476666666666667,135.87177777777774,43.33333333333334,C,Major
modern old-time,0.48625,153.386,47.5,A,Major
modern performance,0.19047789473684215,83.83708526315787,15.36,Db,Major
modern power pop,0.4907975824175824,138.86531995337992,34.683210123210124,D,Major
modern psychedelic folk,0.7246666666666667,136.247,55.66666666666666,B,Minor
modern reggae,0.7131534252258899,123.24627961614115,42.55410289507653,G,Major
